Order ID,Customer ID,Order Date,Order Status,Subtotal (inc tax),Subtotal (ex tax),Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Handling Cost (inc tax),Handling Cost (ex tax),Store Credit Redeemed,Gift Certificate Amount Redeemed,Gift Certificate Code,Gift Certificate Expiration Date,Coupon Details,Order Total (inc tax),Order Total (ex tax),Payment Method,Total Quantity,Total Shipped,Date Shipped,Order Currency Code,Exchange Rate,Order Notes,Customer Message,Billing Company,Billing Suburb,Billing State,Billing Zip,Billing Country,Billing Preferred method of contact,Billing How many adults over 18 live in your household?,Billing How many children under 18 live in your household?,Shipping Company,Shipping Suburb,Shipping State,Shipping Zip,Shipping Country,Shipping Preferred method of contact,Shipping How many adults over 18 live in your household?,Shipping How many children under 18 live in your household?,Product Details,Refund Amount
110,37,24/06/2021,Completed,29.38,29.38,0,0,0,Local Pickup,0,0,0,0,,,,29.38,29.38,PayPal,29,0,2/7/2021,USD,1,,,,Evansville,IN,47710-4921,United States,Text Message,,,,Evansville,IN,47710-4921,United States,Text Message,,,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Box, Product Weight: 10.0000, Product Variation Details: Chicken Breast - 6 Count: Included, 1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included, 1 lb. Ground Turkey: Included, 1 lb. Ground Beef: Included, 1 lb. Sausage: Included, 1 lb. Bacon: Included, 6 Pork Chops: Included, 1 lb. Beef Roast: Included, Product Unit Price: 14.69, Product Total Price: 14.69|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Box, Product Weight: 16.0000, Product Variation Details: Whole Grain Spaghetti Noodles - 16 oz.: Included, Ground Beef - 1 lb.: Included, Marinara Sauce - 14 oz.: Included, Premade Pizza Crust - 16 in.: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, Jar of Pizza Sauce: Included, Product Unit Price: 5.62, Product Total Price: 5.62|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Box, Product Weight: 16.0000, Product Variation Details: 8&quot; Tortillas - Frozen 10 Count: Included, Taco Shells: Included, 1 lb. Ground Turkey: Included, Diced Chicken Breast, Cooked - 1 lb.: Included, Salsa - 16 oz.: Included, Colby Jack Cheese - 1 lb.: Included, Corn Chips - 12 oz.: Included, Black Beans 1 Can: Included, Head Lettuce: Included, Avocado: Included, Pinto Beans 1 Can: Included, Product Unit Price: 9.07, Product Total Price: 9.07",0
111,38,24/06/2021,Completed,18.85,18.85,0,0,0,Local Pickup,0,0,0,0,,,,18.85,18.85,PayPal,18,0,2/7/2021,USD,1,,,Facebook,Wadesville,IN,47638,United States,Text Message,,,Facebook,Wadesville,IN,47638,United States,Text Message,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 7.87|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Box, Product Weight: 10.0000, Product Variation Details: Bag Red Seedless Grapes: Indluded, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, Gala Apples - 6 Count: Included, 1 Bunch Bananas: Included, Oranges - 6 Count: Included, Lemons - 3 Count: Included, Bartlett Pears - 4 Count: Bartlett Pear - 4 Count, Product Unit Price: 10.98, Product Total Price: 10.98",0
112,41,24/06/2021,Completed,18.85,18.85,0,0,0,Local Pickup,0,0,0,0,,,,18.85,18.85,PayPal,18,0,2/7/2021,USD,1,,,,Evansville ,IN,47710,United States,Text Message,,,,Evansville ,IN,47710,United States,Text Message,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 7.87|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Box, Product Weight: 10.0000, Product Variation Details: Bag Red Seedless Grapes: Indluded, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, Gala Apples - 6 Count: Included, 1 Bunch Bananas: Included, Oranges - 6 Count: Included, Lemons - 3 Count: Included, Bartlett Pears - 4 Count: Bartlett Pear - 4 Count, Product Unit Price: 10.98, Product Total Price: 10.98",0
113,44,24/06/2021,Completed,59.76,59.76,0,0,0,Local Pickup,0,0,0,0,,,,59.76,59.76,PayPal,59,0,2/7/2021,USD,1,,,Feed Evansville ,Chandler,IN,47610,United States,Text Message,,,Feed Evansville ,Chandler,IN,47610,United States,Text Message,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 7.87|Product ID: 258, Product Qty: 2, Product SKU: , Product Name: Meat Box, Product Weight: 10.0000, Product Variation Details: Chicken Breast - 6 Count: Included, 1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included, 1 lb. Ground Turkey: Included, 1 lb. Ground Beef: Included, 1 lb. Sausage: Included, 1 lb. Bacon: Included, 6 Pork Chops: Included, 1 lb. Beef Roast: Included, Product Unit Price: 14.69, Product Total Price: 29.38|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Box, Product Weight: 16.0000, Product Variation Details: Whole Grain Spaghetti Noodles - 16 oz.: Included, Ground Beef - 1 lb.: Included, Marinara Sauce - 14 oz.: Included, Premade Pizza Crust - 16 in.: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, Jar of Pizza Sauce: Included, Product Unit Price: 5.62, Product Total Price: 5.62|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Box, Product Weight: 16.0000, Product Variation Details: 8&quot; Tortillas - Frozen 10 Count: Included, Taco Shells: Included, 1 lb. Ground Turkey: Included, Diced Chicken Breast, Cooked - 1 lb.: Included, Salsa - 16 oz.: Included, Colby Jack Cheese - 1 lb.: Included, Corn Chips - 12 oz.: Included, Black Beans 1 Can: Included, Head Lettuce: Included, Avocado: Included, Pinto Beans 1 Can: Included, Product Unit Price: 9.07, Product Total Price: 9.07|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Box, Product Weight: 60.0000, Product Variation Details: Olive Oil (EVOO) - 14 oz.: Included, Balsamic Vinegar - 14 oz.: Included, Apple Cider Vinegar - 14 oz.: Included, Maple Syrup - 14 oz.: Included, Soy Sauce: Included, Basil Leaf - 1 oz: Included, Ground Cumin - 1 oz.: Included, Smoked Paprika - 1 oz.: Included, Curry Powder - 1 oz.: Included, Oregano Leaf Mexican - 1 oz.: Included, Dill Weed - 1 oz.: Included, Product Unit Price: 7.82, Product Total Price: 7.82",0
114,47,25/06/2021,Completed,88.32,88.32,0,0,0,Local Pickup,0,0,0,0,,,,88.32,88.32,PayPal,96,0,2/7/2021,USD,1,,,Megan Ritterskamp ,Evansville,IN,47714,United States,Email,,,Megan Ritterskamp ,Evansville,IN,47714,United States,Email,,,"Product ID: 243, Product Qty: 2, Product SKU: , Product Name: Dairy / Egg Box, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Plain Yogurt: Included, One Pound Unsalted Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, One Dozen Eggs: Included, Product Unit Price: 9.12, Product Total Price: 18.24|Product ID: 248, Product Qty: 2, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 15.74|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Box, Product Weight: 10.0000, Product Variation Details: Bag Red Seedless Grapes: Indluded, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, Gala Apples - 6 Count: Included, 1 Bunch Bananas: Included, Oranges - 6 Count: Included, Lemons - 3 Count: Included, Bartlett Pears - 4 Count: Bartlett Pear - 4 Count, Product Unit Price: 10.98, Product Total Price: 10.98|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Box, Product Weight: 10.0000, Product Variation Details: Chicken Breast - 6 Count: Included, 1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included, 1 lb. Ground Turkey: Included, 1 lb. Ground Beef: Included, 1 lb. Sausage: Included, 1 lb. Bacon: Included, 6 Pork Chops: Included, 1 lb. Beef Roast: Included, Product Unit Price: 14.69, Product Total Price: 14.69|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Box, Product Weight: 16.0000, Product Variation Details: Whole Grain Spaghetti Noodles - 16 oz.: Included, Ground Beef - 1 lb.: Included, Marinara Sauce - 14 oz.: Included, Premade Pizza Crust - 16 in.: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, Jar of Pizza Sauce: Included, Product Unit Price: 5.62, Product Total Price: 5.62|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Box, Product Weight: 16.0000, Product Variation Details: 8&quot; Tortillas - Frozen 10 Count: Included, Taco Shells: Included, 1 lb. Ground Turkey: Included, Diced Chicken Breast, Cooked - 1 lb.: Included, Salsa - 16 oz.: Included, Colby Jack Cheese - 1 lb.: Included, Corn Chips - 12 oz.: Included, Black Beans 1 Can: Included, Head Lettuce: Included, Avocado: Included, Pinto Beans 1 Can: Included, Product Unit Price: 9.07, Product Total Price: 9.07|Product ID: 289, Product Qty: 1, Product SKU: , Product Name: Grain / Bean Box, Product Weight: 144.0000, Product Variation Details: Brown Lentils - Dry: Included, Garbanzo Beans - Dry: Included, Pinto Beans - Dry: Included, Kidney Beans - Dry: Included, White Beans - Dry - 1 lb.: Included, Quinoa - 1 lb.: Included, Cous-Cous - 1 lb.: Included, Brown Rice - 1 lb.: Included, Barley - 1 lb.: Included, Product Unit Price: 6.16, Product Total Price: 6.16|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Box, Product Weight: 60.0000, Product Variation Details: Olive Oil (EVOO) - 14 oz.: Included, Balsamic Vinegar - 14 oz.: Included, Apple Cider Vinegar - 14 oz.: Included, Maple Syrup - 14 oz.: Included, Soy Sauce: Included, Basil Leaf - 1 oz: Included, Ground Cumin - 1 oz.: Included, Smoked Paprika - 1 oz.: Included, Curry Powder - 1 oz.: Included, Oregano Leaf Mexican - 1 oz.: Included, Dill Weed - 1 oz.: Included, Product Unit Price: 7.82, Product Total Price: 7.82",0
115,4,25/06/2021,Completed,14.69,14.69,0,0,0,Local Pickup,0,0,0,0,,,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 14.69",0,0,,9,0,2/7/2021,USD,1,,,,Evansville,IN,47713,United States,Text Message,,,,Evansville,IN,47713,United States,Text Message,,,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Box, Product Weight: 10.0000, Product Variation Details: Chicken Breast - 6 Count: Included, 1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included, 1 lb. Ground Turkey: Included, 1 lb. Ground Beef: Included, 1 lb. Sausage: Included, 1 lb. Bacon: Included, 6 Pork Chops: Included, 1 lb. Beef Roast: Included, Product Unit Price: 14.69, Product Total Price: 14.69",0
118,16,25/06/2021,Completed,37.2,37.2,0,0,0,Local Pickup,0,0,0,0,,,,37.2,37.2,PayPal,41,0,2/7/2021,USD,1,,,,Newburgh ,IN,47630,United States,Text Message,,,,Newburgh ,IN,47630,United States,Text Message,,,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Box, Product Weight: 10.0000, Product Variation Details: Chicken Breast - 6 Count: Included, 1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included, 1 lb. Ground Turkey: Included, 1 lb. Ground Beef: Included, 1 lb. Sausage: Included, 1 lb. Bacon: Included, 6 Pork Chops: Included, 1 lb. Beef Roast: Included, Product Unit Price: 14.69, Product Total Price: 14.69|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Box, Product Weight: 16.0000, Product Variation Details: Whole Grain Spaghetti Noodles - 16 oz.: Included, Ground Beef - 1 lb.: Included, Marinara Sauce - 14 oz.: Included, Premade Pizza Crust - 16 in.: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, Jar of Pizza Sauce: Included, Product Unit Price: 5.62, Product Total Price: 5.62|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Box, Product Weight: 16.0000, Product Variation Details: 8&quot; Tortillas - Frozen 10 Count: Included, Taco Shells: Included, 1 lb. Ground Turkey: Included, Diced Chicken Breast, Cooked - 1 lb.: Included, Salsa - 16 oz.: Included, Colby Jack Cheese - 1 lb.: Included, Corn Chips - 12 oz.: Included, Black Beans 1 Can: Included, Head Lettuce: Included, Avocado: Included, Pinto Beans 1 Can: Included, Product Unit Price: 9.07, Product Total Price: 9.07|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Box, Product Weight: 60.0000, Product Variation Details: Olive Oil (EVOO) - 14 oz.: Included, Balsamic Vinegar - 14 oz.: Included, Apple Cider Vinegar - 14 oz.: Included, Maple Syrup - 14 oz.: Included, Soy Sauce: Included, Basil Leaf - 1 oz: Included, Ground Cumin - 1 oz.: Included, Smoked Paprika - 1 oz.: Included, Curry Powder - 1 oz.: Included, Oregano Leaf Mexican - 1 oz.: Included, Dill Weed - 1 oz.: Included, Product Unit Price: 7.82, Product Total Price: 7.82",0
119,9,25/06/2021,Completed,45.5,45.5,0,0,0,Local Pickup,0,0,0,0,,,,45.5,45.5,PayPal,47,0,2/7/2021,USD,1,,,facebook,Newburgh,IN,47630,United States,Text Message,,,facebook,Newburgh,IN,47630,United States,Text Message,,,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Box, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, Colby and Monterey Jack Cheese, 8 oz. Block: Included, One Dozen Eggs: Included, Stick Butter: Included, One Pound Bisquick Baking Mix: Included, One Pound Frozen Blueberries: Included, One Pound Cheerios Cereal: Included, One Pound Rolled Oats: Included, Product Unit Price: 11.96, Product Total Price: 11.96|Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 7.87|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Box, Product Weight: 10.0000, Product Variation Details: Bag Red Seedless Grapes: Indluded, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, Gala Apples - 6 Count: Included, 1 Bunch Bananas: Included, Oranges - 6 Count: Included, Lemons - 3 Count: Included, Bartlett Pears - 4 Count: Bartlett Pear - 4 Count, Product Unit Price: 10.98, Product Total Price: 10.98|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Box, Product Weight: 16.0000, Product Variation Details: Whole Grain Spaghetti Noodles - 16 oz.: Included, Ground Beef - 1 lb.: Included, Marinara Sauce - 14 oz.: Included, Premade Pizza Crust - 16 in.: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, Jar of Pizza Sauce: Included, Product Unit Price: 5.62, Product Total Price: 5.62|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Box, Product Weight: 16.0000, Product Variation Details: 8&quot; Tortillas - Frozen 10 Count: Included, Taco Shells: Included, 1 lb. Ground Turkey: Included, Diced Chicken Breast, Cooked - 1 lb.: Included, Salsa - 16 oz.: Included, Colby Jack Cheese - 1 lb.: Included, Corn Chips - 12 oz.: Included, Black Beans 1 Can: Included, Head Lettuce: Included, Avocado: Included, Pinto Beans 1 Can: Included, Product Unit Price: 9.07, Product Total Price: 9.07",0
120,51,25/06/2021,Completed,45.07,45.07,0,0,0,Local Pickup,0,0,0,0,,,,45.07,45.07,PayPal,50,0,2/7/2021,USD,1,,,,Evansville,IN,47714,United States,Email,,,,Evansville,IN,47714,United States,Email,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 7.87|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Box, Product Weight: 10.0000, Product Variation Details: Chicken Breast - 6 Count: Included, 1 lb. Frozen Breaded / Cooked Chicken Breast Tenders: Included, 1 lb. Ground Turkey: Included, 1 lb. Ground Beef: Included, 1 lb. Sausage: Included, 1 lb. Bacon: Included, 6 Pork Chops: Included, 1 lb. Beef Roast: Included, Product Unit Price: 14.69, Product Total Price: 14.69|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Box, Product Weight: 16.0000, Product Variation Details: Whole Grain Spaghetti Noodles - 16 oz.: Included, Ground Beef - 1 lb.: Included, Marinara Sauce - 14 oz.: Included, Premade Pizza Crust - 16 in.: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, Jar of Pizza Sauce: Included, Product Unit Price: 5.62, Product Total Price: 5.62|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Box, Product Weight: 16.0000, Product Variation Details: 8&quot; Tortillas - Frozen 10 Count: Included, Taco Shells: Included, 1 lb. Ground Turkey: Included, Diced Chicken Breast, Cooked - 1 lb.: Included, Salsa - 16 oz.: Included, Colby Jack Cheese - 1 lb.: Included, Corn Chips - 12 oz.: Included, Black Beans 1 Can: Included, Head Lettuce: Included, Avocado: Included, Pinto Beans 1 Can: Included, Product Unit Price: 9.07, Product Total Price: 9.07|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Box, Product Weight: 60.0000, Product Variation Details: Olive Oil (EVOO) - 14 oz.: Included, Balsamic Vinegar - 14 oz.: Included, Apple Cider Vinegar - 14 oz.: Included, Maple Syrup - 14 oz.: Included, Soy Sauce: Included, Basil Leaf - 1 oz: Included, Ground Cumin - 1 oz.: Included, Smoked Paprika - 1 oz.: Included, Curry Powder - 1 oz.: Included, Oregano Leaf Mexican - 1 oz.: Included, Dill Weed - 1 oz.: Included, Product Unit Price: 7.82, Product Total Price: 7.82",0
121,40,27/06/2021,Completed,7.87,7.87,0,0,0,Local Pickup,0,0,0,0,,,,7.87,7.87,PayPal,9,0,2/7/2021,USD,1,,,sister,evansville,IN,47715,United States,Email,,,sister,evansville,IN,47715,United States,Email,,,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Box, Product Weight: 10.0000, Product Variation Details: Broccoli Florets: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, Yellow Onion - 2 Count: Included, Sweet Potato - 4 Count: Included, Bell Pepper: Included, Product Unit Price: 7.87, Product Total Price: 7.87",0
